jenis_kelamin,usia,wilayah_geografis,paket_umrah,tanggal_pemesanan,tahun,bulan,tanggal,bulan_tahun
0,44,4,5,2023-03-11,2023,3,11,3
1,58,4,5,2023-09-26,2023,9,26,9
0,36,4,3,2023-04-23,2023,4,23,4
0,65,4,1,2023-03-11,2023,3,11,3
1,38,4,0,2023-05-10,2023,5,10,5
1,54,4,3,2023-05-10,2023,5,10,5
1,41,4,4,2023-08-27,2023,8,27,8
0,43,4,5,2023-03-18,2023,3,18,3
1,65,4,4,2023-12-03,2023,12,3,12
1,49,4,5,2023-12-16,2023,12,16,12
1,62,4,4,2023-09-26,2023,9,26,9
1,47,4,3,2023-04-20,2023,4,20,4
0,67,4,4,2023-07-03,2023,7,3,7
0,43,4,3,2023-03-27,2023,3,27,3
0,35,4,3,2023-05-25,2023,5,25,5
1,59,4,2,2023-09-23,2023,9,23,9
1,49,4,5,2023-12-16,2023,12,16,12
1,57,4,4,2023-09-16,2023,9,16,9
0,37,4,4,2023-01-01,2023,1,1,1
1,45,4,5,2023-12-23,2023,12,23,12
0,48,4,4,2023-01-30,2023,1,30,1
0,42,4,4,2023-04-01,2023,4,1,4
1,45,4,5,2023-12-23,2023,12,23,12
1,28,4,4,2023-09-26,2023,9,26,9
0,50,4,4,2023-02-17,2023,2,17,2
0,35,4,4,2023-05-10,2023,5,10,5
0,42,4,4,2023-04-01,2023,4,1,4
0,34,4,3,2023-04-25,2023,4,25,4
0,34,4,3,2023-04-25,2023,4,25,4
0,42,4,3,2023-04-28,2023,4,28,4
1,22,4,3,2023-01-14,2023,1,14,1
1,47,4,3,2023-04-20,2023,4,20,4
0,39,4,3,2023-11-03,2023,11,3,11
1,25,4,5,2023-04-01,2023,4,1,4
1,73,4,5,2023-02-09,2023,2,9,2
0,57,4,3,2023-09-09,2023,9,9,9
0,61,4,5,2023-02-14,2023,2,14,2
0,59,4,3,2023-04-28,2023,4,28,4
0,42,4,3,2023-04-28,2023,4,28,4
0,48,4,3,2023-11-05,2023,11,5,11
1,48,4,3,2023-03-18,2023,3,18,3
1,58,4,5,2023-09-26,2023,9,26,9
1,45,4,5,2023-12-23,2023,12,23,12
1,39,4,4,2023-04-25,2023,4,25,4
0,56,4,5,2023-10-04,2023,10,4,10
1,44,4,5,2023-03-11,2023,3,11,3
0,51,4,1,2023-12-14,2023,12,14,12
0,34,4,3,2023-04-25,2023,4,25,4
1,59,4,2,2023-09-23,2023,9,23,9
1,58,4,5,2023-05-24,2023,5,24,5
0,64,4,5,2023-10-31,2023,10,31,10
1,47,4,3,2023-01-20,2023,1,20,1
0,48,4,4,2023-01-30,2023,1,30,1
1,22,4,3,2023-01-14,2023,1,14,1
1,18,4,5,2023-12-14,2023,12,14,12
1,43,4,4,2023-01-02,2023,1,2,1
0,47,4,4,2023-12-03,2023,12,3,12
0,37,4,4,2023-01-01,2023,1,1,1
0,26,4,5,2023-06-10,2023,6,10,6
0,43,4,3,2023-03-27,2023,3,27,3
1,18,4,5,2023-12-14,2023,12,14,12
0,47,4,3,2023-04-20,2023,4,20,4
0,72,4,4,2023-01-09,2023,1,9,1
0,35,4,5,2023-07-26,2023,7,26,7
1,28,4,4,2023-09-26,2023,9,26,9
1,58,4,4,2023-02-12,2023,2,12,2
0,34,4,4,2023-08-31,2023,8,31,8
1,58,4,4,2023-02-12,2023,2,12,2
1,41,4,3,2023-01-19,2023,1,19,1
1,44,4,4,2023-05-12,2023,5,12,5
1,48,4,3,2023-03-18,2023,3,18,3
0,43,4,3,2023-03-27,2023,3,27,3
1,48,4,5,2023-12-04,2023,12,4,12
0,67,4,4,2023-07-03,2023,7,3,7
1,30,4,3,2023-04-25,2023,4,25,4
1,44,4,4,2023-04-02,2023,4,2,4
1,57,4,5,2023-04-30,2023,4,30,4
1,57,4,4,2023-09-16,2023,9,16,9
1,46,4,4,2023-09-26,2023,9,26,9
1,44,4,5,2023-03-11,2023,3,11,3
0,39,4,3,2023-11-03,2023,11,3,11
0,45,4,4,2023-09-20,2023,9,20,9
0,47,4,3,2023-04-20,2023,4,20,4
0,35,4,3,2023-05-25,2023,5,25,5
1,58,4,5,2023-09-26,2023,9,26,9
0,52,4,4,2023-02-08,2023,2,8,2
0,48,4,0,2023-08-01,2023,8,1,8
0,39,4,3,2023-11-03,2023,11,3,11
0,39,4,3,2023-11-03,2023,11,3,11
0,56,4,5,2023-10-04,2023,10,4,10
0,38,4,5,2023-11-25,2023,11,25,11
0,37,4,4,2023-04-30,2023,4,30,4
1,58,4,5,2023-09-26,2023,9,26,9
1,51,4,4,2023-01-09,2023,1,9,1
1,44,4,4,2023-11-12,2023,11,12,11
1,49,4,5,2023-12-16,2023,12,16,12
1,58,4,5,2023-09-26,2023,9,26,9
0,48,4,4,2023-01-30,2023,1,30,1
0,47,4,4,2023-12-03,2023,12,3,12
1,58,4,5,2023-09-26,2023,9,26,9
0,72,4,4,2023-01-09,2023,1,9,1
1,47,4,3,2023-01-20,2023,1,20,1
1,45,4,4,2023-09-16,2023,9,16,9
0,57,4,3,2023-09-09,2023,9,9,9
0,47,4,4,2023-12-03,2023,12,3,12
0,37,4,4,2023-01-01,2023,1,1,1
1,58,4,5,2023-09-26,2023,9,26,9
1,39,4,4,2023-04-25,2023,4,25,4
0,35,4,5,2023-07-26,2023,7,26,7
0,56,4,5,2023-10-04,2023,10,4,10
0,43,4,5,2023-03-18,2023,3,18,3
0,26,4,5,2023-06-10,2023,6,10,6
1,46,4,4,2023-09-26,2023,9,26,9
1,57,4,5,2023-04-30,2023,4,30,4
1,58,4,4,2023-02-12,2023,2,12,2
1,45,4,5,2023-12-23,2023,12,23,12
0,34,4,4,2023-08-31,2023,8,31,8
1,58,4,5,2023-09-26,2023,9,26,9
1,66,4,4,2023-09-26,2023,9,26,9
0,34,4,4,2023-08-31,2023,8,31,8
0,61,4,5,2023-02-14,2023,2,14,2
1,66,4,3,2023-04-23,2023,4,23,4
1,67,4,3,2023-01-30,2023,1,30,1
1,47,4,3,2023-01-20,2023,1,20,1
0,43,4,4,2023-06-11,2023,6,11,6
0,35,4,4,2023-05-10,2023,5,10,5
1,46,4,4,2023-09-26,2023,9,26,9
1,67,4,3,2023-01-30,2023,1,30,1
1,67,4,3,2023-01-30,2023,1,30,1
1,44,4,4,2023-11-12,2023,11,12,11
1,47,4,4,2023-10-08,2023,10,8,10
0,44,4,5,2023-03-11,2023,3,11,3
1,58,4,4,2023-02-12,2023,2,12,2
0,48,4,4,2023-01-30,2023,1,30,1
0,56,4,4,2023-03-23,2023,3,23,3
1,67,4,3,2023-01-30,2023,1,30,1
1,41,4,4,2023-08-27,2023,8,27,8
0,56,4,5,2023-10-04,2023,10,4,10
1,18,4,5,2023-12-14,2023,12,14,12
1,57,4,5,2023-04-30,2023,4,30,4
1,45,4,4,2023-09-16,2023,9,16,9
1,57,4,5,2023-04-30,2023,4,30,4
0,41,4,0,2023-09-18,2023,9,18,9
1,43,4,4,2023-06-10,2023,6,10,6
1,51,4,4,2023-01-09,2023,1,9,1
0,43,4,4,2023-06-11,2023,6,11,6
1,50,4,3,2023-03-23,2023,3,23,3
1,60,4,3,2023-04-25,2023,4,25,4
0,43,4,5,2023-03-18,2023,3,18,3
1,53,4,3,2023-09-17,2023,9,17,9
1,45,4,4,2023-09-16,2023,9,16,9
1,44,4,5,2023-03-11,2023,3,11,3
0,50,4,4,2023-02-17,2023,2,17,2
0,45,4,4,2023-03-26,2023,3,26,3
1,73,4,5,2023-02-09,2023,2,9,2
1,46,4,4,2023-09-26,2023,9,26,9
1,45,4,4,2023-09-16,2023,9,16,9
1,38,4,0,2023-05-10,2023,5,10,5
0,44,4,4,2023-11-12,2023,11,12,11
1,47,4,3,2023-01-20,2023,1,20,1
0,48,4,3,2023-03-22,2023,3,22,3
1,46,4,4,2023-09-26,2023,9,26,9
1,30,4,3,2023-04-25,2023,4,25,4
0,56,4,4,2023-03-23,2023,3,23,3
1,18,4,5,2023-12-14,2023,12,14,12
0,45,4,3,2023-09-18,2023,9,18,9
0,56,4,4,2023-03-23,2023,3,23,3
0,48,4,3,2023-03-22,2023,3,22,3
1,58,4,4,2023-02-12,2023,2,12,2
1,57,4,4,2023-09-16,2023,9,16,9
0,34,4,4,2023-08-31,2023,8,31,8
0,42,4,3,2023-04-28,2023,4,28,4
0,36,4,3,2023-04-23,2023,4,23,4
1,66,4,3,2023-04-23,2023,4,23,4
1,54,4,3,2023-05-10,2023,5,10,5
0,48,4,4,2023-01-30,2023,1,30,1
0,50,4,4,2023-02-17,2023,2,17,2
1,44,4,4,2023-11-12,2023,11,12,11
0,52,4,4,2023-02-08,2023,2,8,2
1,49,4,5,2023-12-16,2023,12,16,12
0,59,4,5,2023-07-30,2023,7,30,7
1,48,4,3,2023-03-18,2023,3,18,3
1,49,4,5,2023-04-30,2023,4,30,4
1,44,4,4,2023-05-12,2023,5,12,5
0,47,4,3,2023-04-20,2023,4,20,4
1,25,4,5,2023-04-01,2023,4,1,4
0,45,4,4,2023-03-26,2023,3,26,3
1,18,4,5,2023-12-14,2023,12,14,12
1,62,4,4,2023-09-26,2023,9,26,9
1,67,4,3,2023-01-30,2023,1,30,1
0,48,4,4,2023-01-30,2023,1,30,1
0,48,4,3,2023-11-05,2023,11,5,11
0,61,4,5,2023-02-14,2023,2,14,2
1,53,4,3,2023-09-17,2023,9,17,9
1,39,4,4,2023-04-25,2023,4,25,4
1,57,4,5,2023-04-30,2023,4,30,4
0,37,4,4,2023-01-01,2023,1,1,1
0,56,4,4,2023-03-23,2023,3,23,3
0,48,4,3,2023-11-05,2023,11,5,11
1,38,4,0,2023-05-10,2023,5,10,5
1,47,4,3,2023-01-20,2023,1,20,1
0,48,4,3,2023-03-22,2023,3,22,3
0,43,4,5,2023-03-18,2023,3,18,3
1,47,4,4,2023-10-08,2023,10,8,10
0,42,4,3,2023-04-28,2023,4,28,4
0,43,4,5,2023-03-18,2023,3,18,3
1,51,4,4,2023-01-09,2023,1,9,1
0,57,4,3,2023-09-09,2023,9,9,9
1,30,4,3,2023-04-25,2023,4,25,4
1,60,4,3,2023-04-25,2023,4,25,4
0,38,4,5,2023-11-25,2023,11,25,11
1,49,4,5,2023-12-16,2023,12,16,12
1,53,4,4,2023-03-15,2023,3,15,3
0,44,4,4,2023-11-12,2023,11,12,11
1,64,4,5,2023-03-23,2023,3,23,3
1,54,4,3,2023-05-10,2023,5,10,5
0,45,4,4,2023-09-20,2023,9,20,9
1,47,4,4,2023-10-08,2023,10,8,10
0,34,4,3,2023-04-25,2023,4,25,4
1,38,4,0,2023-05-10,2023,5,10,5
1,66,4,3,2023-09-26,2023,9,26,9
1,47,4,3,2023-04-20,2023,4,20,4
0,42,4,3,2023-04-28,2023,4,28,4
0,41,4,0,2023-09-18,2023,9,18,9
0,42,4,3,2023-04-28,2023,4,28,4
1,43,4,4,2023-01-02,2023,1,2,1
1,50,4,3,2023-03-18,2023,3,18,3
0,48,4,3,2023-11-05,2023,11,5,11
0,48,4,3,2023-03-22,2023,3,22,3
0,42,4,4,2023-04-01,2023,4,1,4
1,25,4,5,2023-04-01,2023,4,1,4
0,45,4,3,2023-09-18,2023,9,18,9
1,50,4,3,2023-03-23,2023,3,23,3
0,42,4,3,2023-04-28,2023,4,28,4
0,48,4,3,2023-11-05,2023,11,5,11
0,65,4,5,2023-01-09,2023,1,9,1
1,46,4,4,2023-09-26,2023,9,26,9
1,44,4,5,2023-03-11,2023,3,11,3
1,43,4,3,2023-03-18,2023,3,18,3
0,37,4,4,2023-04-30,2023,4,30,4
1,60,4,3,2023-04-25,2023,4,25,4
0,35,4,5,2023-07-26,2023,7,26,7
1,47,4,4,2023-10-08,2023,10,8,10
0,42,4,4,2023-04-01,2023,4,1,4
0,47,4,4,2023-12-03,2023,12,3,12
0,47,4,4,2023-12-03,2023,12,3,12
1,50,4,3,2023-03-18,2023,3,18,3
0,37,4,4,2023-04-30,2023,4,30,4
0,39,4,3,2023-11-03,2023,11,3,11
0,36,4,2,2023-09-23,2023,9,23,9
1,53,4,3,2023-09-17,2023,9,17,9
1,66,4,3,2023-09-26,2023,9,26,9
0,48,4,3,2023-11-05,2023,11,5,11
0,56,4,4,2023-03-23,2023,3,23,3
1,41,4,3,2023-01-19,2023,1,19,1
0,34,4,3,2023-04-25,2023,4,25,4
0,36,4,2,2023-09-23,2023,9,23,9
1,58,4,0,2023-06-16,2023,6,16,6
1,50,4,3,2023-03-23,2023,3,23,3
0,56,4,5,2023-10-04,2023,10,4,10
1,44,4,4,2023-11-12,2023,11,12,11
0,37,4,4,2023-04-30,2023,4,30,4
0,44,4,4,2023-11-12,2023,11,12,11
0,42,4,4,2023-05-25,2023,5,25,5
0,48,4,0,2023-08-01,2023,8,1,8
1,39,4,4,2023-04-25,2023,4,25,4
0,43,4,5,2023-03-18,2023,3,18,3
0,44,4,4,2023-11-12,2023,11,12,11
0,42,4,4,2023-05-25,2023,5,25,5
1,41,4,4,2023-08-27,2023,8,27,8
1,39,4,4,2023-05-12,2023,5,12,5
1,62,4,4,2023-09-26,2023,9,26,9
1,28,4,4,2023-09-26,2023,9,26,9
0,65,4,1,2023-03-11,2023,3,11,3
1,57,4,5,2023-04-30,2023,4,30,4
0,44,4,5,2023-03-11,2023,3,11,3
0,42,4,3,2023-04-28,2023,4,28,4
0,45,4,3,2023-09-18,2023,9,18,9
1,64,4,5,2023-03-23,2023,3,23,3
1,53,4,4,2023-03-15,2023,3,15,3
1,39,4,4,2023-05-12,2023,5,12,5
1,47,4,4,2023-10-08,2023,10,8,10
1,66,4,4,2023-09-26,2023,9,26,9
0,45,4,3,2023-09-18,2023,9,18,9
0,42,4,4,2023-05-25,2023,5,25,5
0,43,4,5,2023-03-18,2023,3,18,3
1,57,4,5,2023-04-30,2023,4,30,4
1,58,4,5,2023-05-24,2023,5,24,5
1,44,4,5,2023-03-11,2023,3,11,3
1,48,4,3,2023-03-18,2023,3,18,3
0,45,4,4,2023-09-20,2023,9,20,9
0,47,4,4,2023-12-03,2023,12,3,12
1,67,4,3,2023-01-30,2023,1,30,1
1,18,4,5,2023-12-14,2023,12,14,12
1,50,4,3,2023-03-23,2023,3,23,3
0,42,4,3,2023-04-28,2023,4,28,4
0,37,4,4,2023-01-01,2023,1,1,1
1,48,4,5,2023-12-04,2023,12,4,12
0,48,4,3,2023-11-05,2023,11,5,11
1,66,4,3,2023-04-23,2023,4,23,4
0,44,4,4,2023-11-12,2023,11,12,11
0,47,4,3,2023-04-20,2023,4,20,4
1,65,4,4,2023-12-03,2023,12,3,12
0,59,4,5,2023-07-30,2023,7,30,7
1,53,4,4,2023-03-15,2023,3,15,3
0,43,4,5,2023-03-18,2023,3,18,3
1,44,4,4,2023-04-02,2023,4,2,4
1,62,4,4,2023-09-26,2023,9,26,9
1,25,4,5,2023-04-01,2023,4,1,4
0,52,4,4,2023-02-08,2023,2,8,2
1,30,4,3,2023-04-25,2023,4,25,4
0,35,4,3,2023-05-25,2023,5,25,5
0,48,4,3,2023-03-22,2023,3,22,3
1,59,4,2,2023-09-23,2023,9,23,9
0,42,4,4,2023-04-01,2023,4,1,4
0,45,4,4,2023-03-26,2023,3,26,3
1,43,4,4,2023-01-02,2023,1,2,1
0,65,4,5,2023-01-09,2023,1,9,1
0,44,4,5,2023-03-11,2023,3,11,3
0,43,4,3,2023-03-27,2023,3,27,3
1,44,4,4,2023-11-12,2023,11,12,11
0,45,4,4,2023-09-20,2023,9,20,9
1,57,4,5,2023-04-30,2023,4,30,4
0,44,4,5,2023-03-11,2023,3,11,3
1,28,4,4,2023-09-26,2023,9,26,9
1,44,4,5,2023-03-11,2023,3,11,3
0,35,4,5,2023-07-26,2023,7,26,7
1,53,4,4,2023-03-15,2023,3,15,3
1,66,4,4,2023-09-26,2023,9,26,9
1,28,4,4,2023-09-26,2023,9,26,9
1,58,4,5,2023-09-26,2023,9,26,9
1,43,4,3,2023-03-18,2023,3,18,3
1,66,4,4,2023-09-26,2023,9,26,9
1,66,4,4,2023-09-26,2023,9,26,9
1,44,4,5,2023-03-11,2023,3,11,3
1,58,4,0,2023-06-16,2023,6,16,6
0,34,4,4,2023-08-31,2023,8,31,8
0,47,4,3,2023-04-20,2023,4,20,4
1,45,4,4,2023-09-16,2023,9,16,9
0,43,4,3,2023-03-27,2023,3,27,3
1,47,4,4,2023-10-08,2023,10,8,10
1,62,4,4,2023-09-26,2023,9,26,9
0,42,4,4,2023-04-01,2023,4,1,4
1,41,4,4,2023-08-27,2023,8,27,8
1,62,4,4,2023-09-26,2023,9,26,9
1,22,4,3,2023-01-14,2023,1,14,1
0,41,4,0,2023-09-18,2023,9,18,9
0,48,4,0,2023-08-01,2023,8,1,8
1,58,4,4,2023-02-12,2023,2,12,2
1,44,4,4,2023-05-12,2023,5,12,5
1,58,4,5,2023-05-24,2023,5,24,5
1,43,4,4,2023-06-10,2023,6,10,6
0,36,4,3,2023-04-23,2023,4,23,4
0,34,4,4,2023-08-31,2023,8,31,8
0,45,4,4,2023-03-26,2023,3,26,3
1,44,4,4,2023-04-02,2023,4,2,4
0,37,4,4,2023-04-30,2023,4,30,4
0,56,4,4,2023-03-23,2023,3,23,3
1,50,4,3,2023-03-23,2023,3,23,3
1,28,4,4,2023-09-26,2023,9,26,9
0,56,4,4,2023-03-23,2023,3,23,3
1,44,4,4,2023-11-12,2023,11,12,11
1,66,4,4,2023-09-26,2023,9,26,9
1,43,4,4,2023-06-10,2023,6,10,6
1,18,4,5,2023-12-14,2023,12,14,12
1,18,4,5,2023-12-14,2023,12,14,12
1,58,4,5,2023-09-26,2023,9,26,9
1,48,4,3,2023-03-18,2023,3,18,3
0,37,4,4,2023-01-01,2023,1,1,1
0,61,4,5,2023-02-14,2023,2,14,2
0,48,4,4,2023-01-30,2023,1,30,1
1,66,4,4,2023-09-26,2023,9,26,9
0,48,4,4,2023-01-30,2023,1,30,1
0,59,4,3,2023-04-28,2023,4,28,4
1,58,4,4,2023-02-12,2023,2,12,2
0,48,4,3,2023-11-05,2023,11,5,11
1,49,4,5,2023-12-16,2023,12,16,12
0,48,4,4,2023-01-30,2023,1,30,1
